,State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
307,North Dakota,Oliver,1980,362,327,33,2,0,0,0,143,49,32,0,24,338,0,0
308,Ohio,Allen,1980,31,31,0,0,0,0,0,28,24,15,0,0,31,0,0
309,Ohio,Ashtabula,1980,351,292,32,19,8,0,0,190,77,34,0,0,351,0,0
310,Ohio,Butler,1980,366,284,48,23,9,2,0,216,93,35,33,58,275,0,0
311,Ohio,Clark,1980,351,269,51,24,7,0,0,200,90,31,0,0,351,0,0
312,Ohio,Clermont,1980,353,270,47,23,12,1,0,205,101,28,0,0,353,0,0
313,Ohio,Clinton,1980,167,108,23,18,14,4,0,214,151,32,0,0,167,0,0
314,Ohio,Cuyahoga,1980,366,266,88,9,3,0,0,192,74,40,233,0,133,0,0
315,Ohio,Franklin,1980,366,151,143,54,17,1,0,224,126,55,159,99,108,0,0
316,Ohio,Hamilton,1980,366,145,142,51,17,11,0,223,143,58,0,238,128,0,0
317,Ohio,Hocking,1980,61,29,22,10,0,0,0,133,108,51,0,0,61,0,0
318,Ohio,Jefferson,1980,366,268,65,17,12,4,0,216,90,42,110,157,99,0,0
319,Ohio,Lake,1980,364,208,116,32,7,1,0,217,105,46,218,0,146,0,0
320,Ohio,Lorain,1980,303,257,25,16,4,1,0,207,84,21,0,0,303,0,0
321,Ohio,Lucas,1980,366,265,53,25,20,3,0,208,115,38,120,0,246,0,0
322,Ohio,Mahoning,1980,366,90,176,90,9,1,0,218,111,73,10,282,74,0,0
323,Ohio,Medina,1980,361,311,33,17,0,0,0,143,64,27,0,0,361,0,0
324,Ohio,Montgomery,1980,366,237,87,25,14,3,0,208,103,43,62,110,194,0,0
325,Ohio,Portage,1980,339,253,53,25,8,0,0,182,100,32,0,0,339,0,0
326,Ohio,Preble,1980,324,245,52,22,5,0,0,195,97,31,0,0,324,0,0
327,Ohio,Stark,1980,358,223,98,27,10,0,0,197,101,43,52,157,149,0,0
328,Ohio,Summit,1980,364,182,133,31,16,2,0,205,115,51,134,104,126,0,0
329,Ohio,Warren,1980,337,263,35,22,12,5,0,216,108,20,0,0,337,0,0
330,Oklahoma,Cleveland,1980,331,259,49,16,7,0,0,187,84,34,0,77,254,0,0
331,Oklahoma,Oklahoma,1980,366,228,115,13,9,1,0,203,87,44,8,188,170,0,0
332,Oklahoma,Tulsa,1980,366,117,171,50,20,8,0,245,140,67,107,79,180,0,0
333,Oregon,Clackamas,1980,366,349,15,2,0,0,0,143,41,26,0,0,366,0,0
334,Oregon,Columbia,1980,117,116,1,0,0,0,0,100,39,26,0,0,117,0,0
335,Oregon,Crook,1980,321,293,27,1,0,0,0,126,50,40,0,0,321,0,0
336,Oregon,Jackson,1980,365,57,239,52,14,3,0,226,122,80,316,2,47,0,0
337,Oregon,Lane,1980,323,226,94,3,0,0,0,136,69,39,290,0,33,0,0
338,Oregon,Marion,1980,299,249,48,1,1,0,0,156,60,20,291,0,8,0,0
339,Oregon,Multnomah,1980,366,112,235,16,2,1,0,208,95,60,328,38,0,0,0
340,Pennsylvania,Allegheny,1980,366,155,136,46,18,11,0,247,135,55,212,71,83,0,0
341,Pennsylvania,Beaver,1980,363,227,99,27,8,2,0,225,101,45,3,195,165,0,0
342,Pennsylvania,Berks,1980,361,211,76,24,29,21,0,252,172,47,2,189,170,0,0
343,Pennsylvania,Blair,1980,59,43,7,6,3,0,0,177,115,29,0,0,59,0,0
344,Pennsylvania,Bucks,1980,333,192,68,27,27,19,0,268,172,47,0,178,155,0,0
345,Pennsylvania,Butler,1980,107,107,0,0,0,0,0,41,30,18,0,0,107,0,0
346,Pennsylvania,Cambria,1980,351,216,71,34,20,10,0,228,143,45,4,179,168,0,0
347,Pennsylvania,Dauphin,1980,356,213,109,26,8,0,0,195,97,45,3,177,176,0,0
348,Pennsylvania,Delaware,1980,342,162,94,31,29,26,0,299,182,52,3,160,179,0,0
349,Pennsylvania,Erie,1980,330,234,48,24,18,6,0,256,136,40,5,134,191,0,0
350,Pennsylvania,Lackawanna,1980,345,233,63,18,23,8,0,223,140,42,28,127,190,0,0
351,Pennsylvania,Lancaster,1980,347,259,57,23,6,2,0,205,100,38,4,197,146,0,0
352,Pennsylvania,Lawrence,1980,331,213,101,15,2,0,0,169,84,43,6,190,135,0,0
353,Pennsylvania,Lehigh,1980,340,221,65,29,20,4,1,357,133,43,5,170,165,0,0
354,Pennsylvania,Luzerne,1980,343,198,105,28,12,0,0,197,105,48,10,202,131,0,0
355,Pennsylvania,Lycoming,1980,142,116,21,5,0,0,0,143,80,31,0,0,142,0,0
356,Pennsylvania,Montgomery,1980,351,180,92,28,18,33,0,244,192,50,5,153,193,0,0
357,Pennsylvania,Northampton,1980,351,199,84,27,33,8,0,270,156,47,42,112,197,0,0
358,Pennsylvania,Perry,1980,222,157,36,20,6,3,0,212,112,41,0,0,222,0,0
359,Pennsylvania,Philadelphia,1980,366,69,203,42,34,18,0,235,169,68,33,242,91,0,0
360,Pennsylvania,Washington,1980,347,238,59,30,16,4,0,212,122,40,0,120,227,0,0
361,Pennsylvania,Westmoreland,1980,41,38,3,0,0,0,0,60,45,32,0,41,0,0,0
362,Pennsylvania,York,1980,354,211,87,29,22,5,0,208,143,44,9,189,156,0,0
363,Rhode Island,Kent,1980,330,208,69,24,18,11,0,272,143,44,0,0,330,0,0
364,Rhode Island,Providence,1980,366,128,201,19,14,4,0,230,101,58,174,133,59,0,0
365,South Carolina,Beaufort,1980,93,86,5,2,0,0,0,119,50,32,0,0,93,0,0
366,South Carolina,Berkeley,1980,363,253,77,31,2,0,0,159,100,40,0,0,363,0,0
367,South Carolina,Chester,1980,257,139,55,50,11,2,0,205,129,47,0,0,257,0,0
368,South Carolina,Colleton,1980,154,127,26,1,0,0,0,101,64,37,0,0,154,0,0
369,South Carolina,Darlington,1980,186,75,46,51,14,0,0,190,147,64,0,0,186,0,0
370,South Carolina,Edgefield,1980,192,95,49,39,9,0,0,187,129,54,0,0,192,0,0
371,South Carolina,Greenville,1980,340,178,107,38,17,0,0,190,122,48,37,0,303,0,0
372,South Carolina,Horry,1980,163,90,57,15,1,0,0,159,100,47,0,0,163,0,0
373,South Carolina,Lexington,1980,221,102,68,44,7,0,0,197,126,58,0,0,221,0,0
374,South Carolina,Pickens,1980,185,109,42,26,8,0,0,177,126,45,0,0,185,0,0
375,South Carolina,Richland,1980,366,177,118,58,12,1,0,202,122,51,56,60,250,0,0
376,South Carolina,York,1980,366,331,32,3,0,0,0,148,49,23,346,0,20,0,0
377,Tennessee,Davidson,1980,366,160,187,16,3,0,0,169,90,54,270,0,96,0,0
378,Tennessee,Giles,1980,359,231,78,31,18,1,0,214,119,43,0,8,351,0,0
379,Tennessee,Hamilton,1980,360,224,69,50,14,3,0,208,129,43,0,0,360,0,0
380,Tennessee,Knox,1980,363,171,129,30,28,5,0,242,143,54,176,0,187,0,0
381,Tennessee,Maury,1980,220,184,27,7,2,0,0,174,80,29,0,15,205,0,0
382,Tennessee,Shelby,1980,366,154,142,48,16,6,0,228,122,57,106,109,151,0,0
383,Tennessee,Sullivan,1980,366,192,116,40,13,5,0,258,122,48,9,135,222,0,0
384,Tennessee,Sumner,1980,271,243,12,8,8,0,0,192,51,10,0,0,271,0,0
385,Texas,Bexar,1980,365,233,98,24,9,1,0,207,100,44,36,57,272,0,0
386,Texas,Brazoria,1980,257,212,32,10,2,1,0,203,74,35,0,92,165,0,0
387,Texas,Cameron,1980,36,36,0,0,0,0,0,40,36,28,0,0,36,0,0
388,Texas,Dallas,1980,365,205,95,37,17,11,0,224,136,47,22,113,230,0,0
389,Texas,Ector,1980,340,261,68,10,1,0,0,164,74,42,17,78,245,0,0
390,Texas,El Paso,1980,361,155,179,23,3,1,0,227,100,57,117,148,96,0,0
391,Texas,Galveston,1980,325,251,32,17,17,8,0,235,122,29,41,0,284,0,0
392,Texas,Gregg,1980,321,233,51,23,14,0,0,195,101,39,0,62,259,0,0
393,Texas,Harris,1980,364,102,138,52,24,48,0,297,212,77,4,175,185,0,0
394,Texas,Hutchinson,1980,94,76,16,2,0,0,0,112,61,43,0,0,94,0,0
395,Texas,Jefferson,1980,336,247,55,10,16,8,0,235,108,35,33,91,212,0,0
396,Texas,Nueces,1980,345,279,36,17,10,3,0,232,87,33,3,0,342,0,0
397,Texas,Orange,1980,263,158,50,20,20,15,0,224,179,44,0,30,233,0,0
398,Texas,Potter,1980,113,93,16,4,0,0,0,112,77,38,0,0,113,0,0
399,Texas,Tarrant,1980,366,180,104,54,25,3,0,219,140,51,9,115,242,0,0
400,Texas,Travis,1980,305,239,47,15,4,0,0,174,84,38,3,4,298,0,0
401,Utah,Davis,1980,366,221,110,32,2,1,0,224,100,47,17,257,92,0,0
402,Utah,Emery,1980,269,265,4,0,0,0,0,68,28,19,0,269,0,0,0
403,Utah,Salt Lake,1980,366,120,159,66,15,6,0,238,126,68,83,100,183,0,0
404,Utah,Uintah,1980,224,223,1,0,0,0,0,100,28,19,0,224,0,0,0
405,Utah,Utah,1980,366,155,167,41,3,0,0,198,103,57,81,152,133,0,0
406,Utah,Weber,1980,363,178,165,17,3,0,0,182,93,51,77,134,152,0,0
407,Vermont,Addison,1980,355,273,56,18,7,1,0,203,87,36,0,0,355,0,0
408,Vermont,Chittenden,1980,356,325,24,5,2,0,0,164,47,20,244,0,112,0,0
409,Virginia,Alexandria City,1980,355,257,70,18,10,0,0,190,93,38,87,57,211,0,0
410,Virginia,Arlington,1980,346,198,99,32,14,3,0,227,119,47,0,253,93,0,0
411,Virginia,Chesapeake City,1980,158,57,47,41,13,0,0,185,143,84,0,0,158,0,0
412,Virginia,Chesterfield,1980,156,37,70,39,9,1,0,201,136,80,0,0,156,0,0
413,Virginia,Fairfax,1980,366,172,144,28,18,4,0,209,122,52,66,184,116,0,0
414,Virginia,Fairfax City,1980,366,289,44,21,8,4,0,218,93,36,35,117,214,0,0
415,Virginia,Fredericksburg City,1980,164,103,42,17,2,0,0,177,115,44,0,0,164,0,0
416,Virginia,Hampton City,1980,261,131,78,38,13,1,0,201,122,49,0,0,261,0,0
417,Virginia,Hanover,1980,110,102,5,2,0,1,0,208,48,20,0,0,110,0,0
418,Virginia,Henrico,1980,366,243,75,35,11,2,0,213,119,40,72,0,294,0,0
419,Virginia,Newport News City,1980,242,227,15,0,0,0,0,65,39,18,242,0,0,0,0
420,Virginia,Norfolk City,1980,343,335,8,0,0,0,0,73,34,19,343,0,0,0,0
421,Virginia,Northampton,1980,177,60,68,34,14,1,0,202,136,71,0,0,177,0,0
422,Virginia,Prince William,1980,86,18,39,20,9,0,0,185,154,90,0,2,84,0,0
423,Virginia,Richmond City,1980,360,209,145,6,0,0,0,121,73,47,90,270,0,0,0
424,Virginia,Salem City,1980,359,269,56,32,2,0,0,169,100,31,0,0,359,0,0
425,Virginia,Smyth,1980,179,78,75,22,4,0,0,161,108,58,0,0,179,0,0
426,Virginia,Virginia Beach City,1980,365,247,84,24,10,0,0,195,100,42,16,148,201,0,0
427,Washington,Clark,1980,365,317,46,0,2,0,0,165,55,32,197,0,168,0,0
428,Washington,King,1980,366,82,248,34,2,0,0,168,100,67,313,33,20,0,0
429,Washington,Pierce,1980,366,223,126,14,3,0,0,161,86,45,250,0,116,0,0
430,Washington,Snohomish,1980,125,125,0,0,0,0,0,49,37,26,0,0,125,0,0
431,Washington,Spokane,1980,366,27,241,68,24,6,0,226,143,76,362,0,4,0,0
432,Washington,Yakima,1980,291,256,33,2,0,0,0,108,52,27,291,0,0,0,0
433,West Virginia,Greenbrier,1980,72,27,32,13,0,0,0,133,112,67,0,0,72,0,0
434,West Virginia,Kanawha,1980,364,290,61,12,1,0,0,154,67,35,69,140,155,0,0
435,West Virginia,Ohio,1980,348,319,27,2,0,0,0,105,49,28,80,45,223,0,0
436,Wisconsin,Brown,1980,269,229,27,9,4,0,0,164,80,25,0,0,269,0,0
437,Wisconsin,Chippewa,1980,329,284,32,7,6,0,0,172,71,35,0,45,284,0,0
438,Wisconsin,Columbia,1980,302,169,89,27,12,5,0,233,112,46,0,23,279,0,0
439,Wisconsin,Dane,1980,265,196,52,16,1,0,0,156,90,37,0,0,265,0,0
440,Wisconsin,Douglas,1980,162,152,7,3,0,0,0,129,44,28,0,0,162,0,0
441,Wisconsin,Dunn,1980,316,231,63,18,4,0,0,197,93,42,0,26,290,0,0
442,Wisconsin,Eau Claire,1980,321,321,0,0,0,0,0,43,25,12,0,321,0,0,0
443,Wisconsin,Grant,1980,333,296,29,8,0,0,0,150,54,31,0,33,300,0,0
444,Wisconsin,Kenosha,1980,366,283,60,16,6,1,0,242,79,35,0,282,84,0,0
445,Wisconsin,La Crosse,1980,165,144,16,3,2,0,0,169,61,33,0,0,165,0,0
446,Wisconsin,Marathon,1980,219,202,14,3,0,0,0,150,48,29,0,0,219,0,0
447,Wisconsin,Milwaukee,1980,366,242,88,18,16,2,0,229,98,41,129,123,114,0,0
448,Wisconsin,Oconto,1980,239,225,9,3,2,0,0,172,44,20,0,0,239,0,0
449,Wisconsin,Outagamie,1980,202,175,19,8,0,0,0,150,61,34,0,0,202,0,0
450,Wisconsin,Ozaukee,1980,183,154,11,12,5,1,0,246,97,20,0,34,149,0,0
451,Wisconsin,Price,1980,81,67,11,3,0,0,0,122,64,34,0,0,81,0,0
452,Wisconsin,Racine,1980,360,305,28,14,9,4,0,236,90,26,79,0,281,0,0
453,Wisconsin,Rock,1980,366,306,41,18,1,0,0,156,74,31,0,157,209,0,0
454,Wisconsin,Sheboygan,1980,356,289,34,13,16,4,0,212,97,33,0,95,261,0,0
455,Wisconsin,St. Croix,1980,163,141,17,2,3,0,0,161,61,29,0,0,163,0,0
456,Wisconsin,Taylor,1980,266,190,48,18,10,0,0,200,101,41,0,0,266,0,0
457,Wisconsin,Walworth,1980,146,97,31,12,6,0,0,182,108,43,0,0,146,0,0
458,Wisconsin,Washington,1980,146,103,26,12,4,1,0,210,105,38,0,0,146,0,0
459,Wisconsin,Waukesha,1980,362,342,16,3,1,0,0,154,43,21,206,0,156,0,0
460,Wisconsin,Winnebago,1980,193,152,27,12,1,1,0,206,84,31,0,0,193,0,0
461,Wisconsin,Wood,1980,213,193,18,1,1,0,0,161,50,21,84,30,99,0,0
462,Alabama,Autauga,1981,252,187,47,14,4,0,0,195,93,41,0,0,252,0,0
463,Alabama,Etowah,1981,188,114,32,26,13,3,0,226,143,44,0,0,188,0,0
464,Alabama,Jefferson,1981,365,145,127,53,31,9,0,239,156,64,81,0,284,0,0
465,Alabama,Madison,1981,352,251,80,21,0,0,0,150,90,39,0,0,352,0,0
466,Alabama,Mobile,1981,362,199,97,48,16,2,0,203,129,48,0,0,362,0,0
467,Alabama,Monroe,1981,253,228,23,2,0,0,0,112,50,37,0,0,253,0,0
468,Alabama,Morgan,1981,270,198,66,6,0,0,0,122,74,39,0,96,174,0,0
469,Alabama,Tuscaloosa,1981,228,169,47,12,0,0,0,140,84,42,0,0,228,0,0
470,Alaska,Anchorage ,1981,365,207,123,20,13,2,0,215,99,45,365,0,0,0,0
471,Alaska,Fairbanks North Star ,1981,334,228,82,17,6,1,0,202,92,28,334,0,0,0,0
472,Alaska,Valdez-Cordova ,1981,362,343,15,2,2,0,0,197,43,29,0,136,226,0,0
473,Arizona,Apache,1981,188,188,0,0,0,0,0,17,8,6,0,188,0,0,0
474,Arizona,Cochise,1981,301,264,37,0,0,0,0,87,51,34,154,0,147,0,0
475,Arizona,Coconino,1981,335,277,54,4,0,0,0,115,58,37,173,0,162,0,0
476,Arizona,Greenlee,1981,344,336,8,0,0,0,0,67,44,34,0,0,344,0,0
477,Arizona,Maricopa,1981,365,63,180,78,29,15,0,234,161,81,183,14,168,0,0
478,Arizona,Pima,1981,365,15,279,70,1,0,0,177,106,80,109,169,87,0,0
479,Arizona,Yavapai,1981,286,266,19,1,0,0,0,105,49,36,155,0,131,0,0
480,Arizona,Yuma,1981,356,303,42,11,0,0,0,136,61,28,173,0,183,0,0
481,Arkansas,Pulaski,1981,365,239,88,37,1,0,0,174,101,43,0,70,295,0,0
482,California,Alameda,1981,365,242,95,23,4,1,0,205,90,43,20,232,113,0,0
483,California,Butte,1981,365,293,71,1,0,0,0,126,67,33,72,145,148,0,0
484,California,Colusa,1981,320,228,55,37,0,0,0,150,101,35,0,0,320,0,0
485,California,Contra Costa,1981,365,248,88,21,8,0,0,179,90,44,27,169,169,0,0
486,California,El Dorado,1981,365,77,237,42,9,0,0,200,106,71,279,1,85,0,0
487,California,Fresno,1981,365,92,131,70,48,24,0,222,182,79,66,84,215,0,0
488,California,Glenn,1981,318,242,67,9,0,0,0,143,84,32,0,0,318,0,0
489,California,Imperial,1981,316,187,96,28,4,1,0,205,101,46,0,0,316,0,0
490,California,Inyo,1981,198,171,25,2,0,0,0,108,54,38,0,0,198,0,0
491,California,Kern,1981,365,99,137,55,45,29,0,245,190,74,12,185,168,0,0
492,California,Kings,1981,318,259,55,4,0,0,0,143,67,34,0,0,318,0,0
493,California,Lake,1981,354,347,7,0,0,0,0,67,44,28,6,12,336,0,0
494,California,Los Angeles,1981,365,4,56,99,46,160,0,300,268,176,71,92,202,0,0
495,California,Madera,1981,133,27,37,48,20,1,0,213,164,101,0,0,133,0,0
496,California,Marin,1981,365,329,34,2,0,0,0,112,50,38,40,284,41,0,0
497,California,Mendocino,1981,359,351,8,0,0,0,0,74,37,19,0,0,359,0,0
498,California,Mono,1981,284,276,8,0,0,0,0,70,35,11,284,0,0,0,0
499,California,Monterey,1981,365,342,23,0,0,0,0,100,47,37,1,137,227,0,0
500,California,Napa,1981,364,325,39,0,0,0,0,90,52,34,53,132,179,0,0
501,California,Orange,1981,365,55,136,109,28,37,0,289,201,100,19,202,144,0,0
502,California,Placer,1981,365,240,46,39,36,4,0,213,151,40,0,0,365,0,0
503,California,Riverside,1981,365,35,82,80,40,128,0,300,253,136,4,128,233,0,0
504,California,Sacramento,1981,365,144,141,41,28,11,0,239,154,58,62,135,168,0,0
505,California,San Benito,1981,365,300,49,12,2,2,0,208,71,37,0,52,313,0,0
506,California,San Bernardino,1981,365,26,88,68,23,160,0,300,284,151,4,120,241,0,0
507,California,San Diego,1981,365,43,104,93,75,50,0,274,203,116,12,82,271,0,0
508,California,San Francisco,1981,365,282,80,3,0,0,0,103,68,38,134,221,10,0,0
509,California,San Joaquin,1981,365,241,88,23,12,1,0,213,100,42,9,187,169,0,0
510,California,San Luis Obispo,1981,365,276,76,13,0,0,0,140,71,42,5,117,243,0,0
511,California,San Mateo,1981,365,346,18,0,1,0,0,154,47,28,87,114,164,0,0
512,California,Santa Barbara,1981,365,140,185,33,5,2,0,235,101,58,55,66,244,0,0
513,California,Santa Clara,1981,365,220,102,26,15,2,0,219,108,44,114,0,251,0,0
514,California,Santa Cruz,1981,365,329,31,5,0,0,0,133,49,35,0,19,346,0,0
515,California,Shasta,1981,335,257,35,24,19,0,0,187,119,35,0,0,335,0,0
516,California,Siskiyou,1981,141,138,3,0,0,0,0,58,43,28,0,0,141,0,0
517,California,Solano,1981,365,288,68,8,1,0,0,151,68,38,42,131,192,0,0
518,California,Sonoma,1981,365,328,37,0,0,0,0,89,51,38,29,135,201,0,0
519,California,Stanislaus,1981,365,178,121,41,20,5,0,222,133,54,22,184,159,0,0
520,California,Sutter,1981,59,52,5,2,0,0,0,122,54,26,0,0,59,0,0
521,California,Tulare,1981,365,160,112,61,30,2,0,203,150,57,15,152,198,0,0
522,California,Tuolumne,1981,299,23,232,39,4,1,0,204,115,71,299,0,0,0,0
523,California,Ventura,1981,362,112,96,45,74,35,0,268,195,84,0,56,306,0,0
524,California,Yolo,1981,364,256,59,33,12,4,0,210,108,37,61,0,303,0,0
525,Colorado,Adams,1981,346,157,147,40,1,1,0,209,102,54,0,215,131,0,0
526,Colorado,Arapahoe,1981,364,232,103,24,5,0,0,177,97,46,46,67,251,0,0
527,Colorado,Boulder,1981,362,286,60,16,0,0,0,150,74,38,108,0,254,0,0
528,Colorado,Denver,1981,364,16,242,63,25,16,2,331,165,82,215,111,38,0,0
529,Colorado,El Paso,1981,365,225,127,13,0,0,0,133,77,47,127,147,91,0,0
530,Colorado,Jefferson,1981,364,205,131,23,4,1,0,202,97,48,145,0,219,0,0
531,Colorado,Larimer,1981,363,269,82,9,3,0,0,186,77,41,192,0,171,0,0
532,Colorado,Mesa,1981,263,217,46,0,0,0,0,90,60,23,263,0,0,0,0
533,Colorado,Pueblo,1981,336,336,0,0,0,0,0,49,26,14,336,0,0,0,0
534,Colorado,Weld,1981,297,203,73,19,2,0,0,173,93,44,101,0,196,0,0
535,Connecticut,Fairfield,1981,365,91,144,66,37,27,0,261,185,76,196,61,108,0,0
536,Connecticut,Hartford,1981,365,147,185,16,9,8,0,228,100,55,221,37,107,0,0
537,Connecticut,Middlesex,1981,236,155,45,10,10,16,0,248,156,41,0,0,236,0,0
538,Connecticut,New Haven,1981,365,245,71,20,21,8,0,230,122,42,77,98,190,0,0
539,Connecticut,New London,1981,137,53,39,14,20,11,0,260,182,67,0,0,137,0,0
540,Connecticut,Tolland,1981,164,91,43,12,13,5,0,218,159,48,0,0,164,0,0
541,Delaware,Kent,1981,89,86,0,1,2,0,0,200,28,9,0,0,89,0,0
542,Delaware,New Castle,1981,351,256,58,33,4,0,0,169,103,34,231,56,64,0,0
543,District Of Columbia,District of Columbia,1981,365,78,242,32,12,1,0,201,105,66,157,144,64,0,0
544,Florida,Broward,1981,365,220,128,16,1,0,0,161,87,45,223,0,142,0,0
545,Florida,Duval,1981,365,215,131,17,2,0,0,177,89,48,145,54,166,0,0
546,Florida,Escambia,1981,365,242,89,27,7,0,0,200,100,43,23,0,342,0,0
547,Florida,Hillsborough,1981,365,179,155,24,7,0,0,182,97,51,90,115,160,0,0
548,Florida,Lee,1981,302,285,17,0,0,0,0,90,44,27,0,0,302,0,0
549,Florida,Leon,1981,341,252,70,17,2,0,0,154,87,41,0,0,341,0,0
550,Florida,Manatee,1981,330,323,7,0,0,0,0,87,41,25,0,0,330,0,0
551,Florida,Miami-Dade,1981,365,105,181,64,14,1,0,224,125,69,270,13,82,0,0
552,Florida,Orange,1981,358,179,154,24,1,0,0,172,93,51,61,102,195,0,0
553,Florida,Palm Beach,1981,365,305,52,8,0,0,0,129,63,37,16,87,262,0,0
554,Florida,Pinellas,1981,365,169,168,22,6,0,0,169,93,52,153,25,187,0,0
555,Florida,Seminole,1981,230,183,40,7,0,0,0,136,67,35,0,0,230,0,0
556,Georgia,DeKalb,1981,362,275,59,17,8,3,0,209,90,35,89,0,273,0,0
557,Georgia,Fulton,1981,343,274,67,1,1,0,0,151,60,33,232,111,0,0,0
558,Georgia,Muscogee,1981,325,239,66,17,3,0,0,177,90,39,0,0,325,0,0
559,Georgia,Rockdale,1981,271,189,41,21,16,4,0,233,126,38,0,0,271,0,0
560,Hawaii,Honolulu,1981,361,324,37,0,0,0,0,80,51,30,304,2,55,0,0
561,Idaho,Ada,1981,295,117,162,16,0,0,0,147,92,55,295,0,0,0,0
562,Illinois,Adams,1981,276,234,38,4,0,0,0,136,61,36,0,0,276,0,0
563,Illinois,Champaign,1981,325,281,36,8,0,0,0,133,64,31,0,0,325,0,0
564,Illinois,Cook,1981,365,96,228,31,6,4,0,235,103,62,163,146,56,0,0
565,Illinois,Crawford,1981,120,102,16,2,0,0,0,122,71,32,0,0,120,0,0
566,Illinois,DuPage,1981,268,235,24,7,2,0,0,179,58,25,0,0,268,0,0
567,Illinois,Effingham,1981,57,56,1,0,0,0,0,71,40,25,0,0,57,0,0
568,Illinois,Kane,1981,338,303,27,5,3,0,0,182,54,24,0,0,338,0,0
569,Illinois,Kankakee,1981,147,139,6,2,0,0,0,129,49,28,0,0,147,0,0
570,Illinois,La Salle,1981,306,260,37,6,3,0,0,169,67,31,0,0,306,0,0
571,Illinois,Lake,1981,355,305,31,11,4,4,0,217,67,29,0,0,355,0,0
572,Illinois,Macon,1981,234,213,17,4,0,0,0,122,50,31,0,0,234,0,0
573,Illinois,Macoupin,1981,152,122,21,6,3,0,0,166,80,38,0,0,152,0,0
574,Illinois,Madison,1981,364,257,77,23,7,0,0,177,93,43,152,0,212,0,0
575,Illinois,McHenry,1981,324,281,31,9,2,1,0,213,67,30,0,0,324,0,0
576,Illinois,Monroe,1981,248,198,40,9,1,0,0,151,77,38,0,0,248,0,0
577,Illinois,Peoria,1981,358,267,74,16,1,0,0,169,74,38,137,0,221,0,0
578,Illinois,Rock Island,1981,365,295,67,3,0,0,0,150,63,37,190,0,175,0,0
579,Illinois,Saint Clair,1981,364,314,43,7,0,0,0,136,58,29,161,20,183,0,0
580,Illinois,Sangamon,1981,357,273,77,6,1,0,0,172,67,39,214,0,143,0,0
581,Illinois,Will,1981,360,273,74,10,3,0,0,179,72,39,179,0,181,0,0
582,Illinois,Williamson,1981,322,288,25,9,0,0,0,147,51,30,0,0,322,0,0
583,Illinois,Winnebago,1981,365,244,111,10,0,0,0,147,74,44,217,0,148,0,0
584,Indiana,Allen,1981,363,284,45,24,9,1,0,207,100,31,0,0,363,0,0
585,Indiana,Clark,1981,351,190,119,27,12,3,0,205,105,48,0,182,169,0,0
586,Indiana,Hancock,1981,310,238,36,27,9,0,0,197,105,32,0,0,310,0,0
587,Indiana,Jasper,1981,365,357,8,0,0,0,0,80,36,19,0,365,0,0,0
588,Indiana,Jefferson,1981,343,338,5,0,0,0,0,88,37,19,0,343,0,0,0
589,Indiana,Kosciusko,1981,288,226,44,15,2,1,0,202,93,32,0,0,288,0,0
590,Indiana,Lake,1981,365,277,57,26,3,2,0,236,93,35,134,0,231,0,0
591,Indiana,Marion,1981,365,125,172,40,24,4,0,226,140,63,163,63,139,0,0
592,Indiana,Porter,1981,365,292,44,22,7,0,0,185,90,31,0,191,174,0,0
593,Indiana,Posey,1981,240,184,56,0,0,0,0,97,83,28,0,240,0,0,0
594,Indiana,Spencer,1981,361,360,1,0,0,0,0,56,31,20,0,361,0,0,0
595,Indiana,St. Joseph,1981,358,278,46,24,10,0,0,197,100,33,0,0,358,0,0
596,Indiana,Sullivan,1981,351,350,1,0,0,0,0,52,24,13,0,351,0,0,0
597,Indiana,Vanderburgh,1981,360,232,97,26,5,0,0,182,93,43,65,161,134,0,0
598,Indiana,Vigo,1981,343,341,2,0,0,0,0,57,28,16,0,343,0,0,0
599,Iowa,Dubuque,1981,212,190,22,0,0,0,0,94,51,30,212,0,0,0,0
600,Iowa,Johnson,1981,158,126,22,8,2,0,0,169,80,6,0,0,158,0,0
601,Iowa,Linn,1981,365,324,37,4,0,0,0,115,51,31,104,0,261,0,0
602,Iowa,Madison,1981,254,240,14,0,0,0,0,90,48,34,0,0,254,0,0
603,Iowa,Polk,1981,365,193,166,6,0,0,0,123,81,49,338,0,27,0,0
604,Iowa,Scott,1981,208,198,10,0,0,0,0,97,45,28,0,0,208,0,0
605,Iowa,Woodbury,1981,121,120,1,0,0,0,0,70,30,17,12,109,0,0,0
606,Kansas,Johnson,1981,90,83,6,1,0,0,0,105,47,34,31,0,59,0,0
607,Kansas,Sedgwick,1981,365,270,79,14,2,0,0,186,82,41,148,0,217,0,0
608,Kansas,Wyandotte,1981,365,284,69,10,2,0,0,197,77,34,167,31,167,0,0
609,Kentucky,Boone,1981,365,277,55,29,4,0,0,169,97,38,0,106,259,0,0
610,Kentucky,Boyd,1981,365,270,79,12,4,0,0,179,84,40,155,51,159,0,0
611,Kentucky,Bullitt,1981,19,19,0,0,0,0,0,45,43,31,0,16,3,0,0
612,Kentucky,Calloway,1981,215,138,58,16,3,0,0,179,100,46,0,0,215,0,0
